,Unnamed: 0,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
2476,15,dednahype,Monster vs Dad. Dednahype show #shorts,2021-06-08T07:00:53Z,16380223,3111,637319,26156,2021-06-09T14:37:06.105834
2477,16,SecondsOut,Floyd Mayweather&#39;s IMMEDIATE REACTION after exhibition fight vs Logan Paul | Showtime Boxing,2021-06-07T04:17:19Z,2102578,5849,21303,1680,2021-06-09T14:37:06.105834
2478,17,Fortnite Fun TV,Turn into egg - Tutorial #Shorts,2021-05-23T19:29:35Z,69001697,1512,2377590,71060,2021-06-09T14:37:06.105834
2479,18,Lachlan,*NEW* SEASON 7 Rick &amp; Morty BATTLEPASS In Fortnite! (Superman + More),2021-06-08T09:03:59Z,1319853,2306,44891,1378,2021-06-09T14:37:06.105834
2480,19,Lachlan,Welcome to Fortnite Season 7! (Best Season Ever),2021-06-08T15:29:47Z,1233705,2947,60507,1014,2021-06-09T14:37:06.105834
2481,20,AussieAntics,Tilted Towers Returning? | First Look at New Tourneys | Bugha and Mongraals New Teams,2021-06-09T13:00:35Z,1733023,4922,71705,855,2021-06-09T14:37:06.105834
2482,21,Logan Paul,My Last Words To Floyd Mayweather...,2021-06-06T04:19:19Z,5737060,28857,348831,13189,2021-06-09T14:37:06.105834
2483,22,zoom,BTS ft. Sakshma Srivastav | Indian Interview | E NOW | Exclusive,2021-06-05T09:00:13Z,7156884,96361,803534,15687,2021-06-09T14:37:06.105834
2484,23,TheJustin05,NEW FEATURES 1.17 | MINECRAFT BEDROCK,2021-06-09T14:26:22Z,380040,2373,20575,710,2021-06-09T14:37:06.105834
2485,24,More SypherPK,Reacting to Fortnite SEASON 7 Trailer! (Battlepass Reaction + Story Trailer),2021-06-08T06:50:00Z,693246,2276,28822,527,2021-06-09T14:37:06.105834
2486,25,Mina Moon,1 minute of Faze Jarvis Training | YouTube VS TikTok,2021-06-08T15:00:01Z,923166,4196,65303,642,2021-06-09T14:37:06.105834
2487,26,DanTDM Live,Fortnite Season 7 Actually Added This..,2021-06-08T09:40:56Z,533800,2436,22105,360,2021-06-09T14:37:06.105834
2488,27,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -2 ) || Rachit Rojha,2021-06-06T04:07:00Z,5704600,18048,203946,14835,2021-06-09T14:37:06.105834
2489,28,Urban Roosters,MKS vs ZAINA | #FMSARGENTINA - Play Off | Urban Roosters,2021-06-05T20:00:13Z,671411,4188,40817,1264,2021-06-09T14:37:06.105834
2490,29,J053F,Todo sobre Tricky The Clown(Vs Clown) - Friday Night Funkin (FNF) PARTE 2,2021-06-06T00:49:40Z,558778,3039,20547,305,2021-06-09T14:37:06.105834
2491,30,WadZee,I Built a DRAGON in Minecraft Hardcore (#44),2021-06-07T20:10:02Z,1320691,16395,134913,733,2021-06-09T14:37:06.105834
2492,31,Technoblade,Visiting Dream [Dream SMP],2021-06-06T20:05:28Z,4962786,21188,373957,2401,2021-06-09T14:37:06.105834
2493,32,Triggered Insaan,Great Khali&#39;s Instagram is The Funniest - Try Not To Laugh Challenge vs My Sister,2021-06-05T07:00:02Z,9139454,59351,975875,26318,2021-06-09T14:37:06.105834
2494,33,Ali-A,*NEW* Season 7 is HERE - EVERYTHING NEW! (Fortnite Chapter 2 Season 7 Update),2021-06-08T13:14:01Z,855761,2117,41655,649,2021-06-09T14:37:06.105834
2495,34,KAS 10,Minecraft 1.17 is here!,2021-06-08T18:57:53Z,485327,2535,23015,392,2021-06-09T14:37:06.105834
2496,35,Jennrea,I&#39;M SO JEALOUS! Reacting to Tom Simons - I Bought A Water Park,2021-06-09T12:39:44Z,2755844,25733,487381,1233,2021-06-09T14:37:06.105834
2497,36,merrelltwins,Twin Telepathy Test in Different Rooms! *kinda creepy* - Merrell Twins,2021-06-08T16:00:31Z,280580,2311,23543,205,2021-06-09T14:37:06.105834
2498,37,Iliass TiiwTiiw,TiiwTiiw ft MORAD - FRONTERA NADA  ( CLIP OFFICIEL KHOSE ),2021-06-06T12:00:11Z,1725204,5690,115004,3017,2021-06-09T14:37:06.105834
2499,38,AnthonyPadilla,I spent a day with DREAM,2021-06-08T19:58:49Z,1912474,18565,279288,2563,2021-06-09T14:37:06.105834
2500,39,notKeshav,iPhone 7 is AMAZING on iOS 15!,2021-06-08T12:30:03Z,523265,1568,21501,300,2021-06-09T14:37:06.105834
2501,40,Grian,3rd Life: Episode 8 - THE FINAL LIFE,2021-06-08T17:15:03Z,1235890,14987,135176,501,2021-06-09T14:37:06.105834
2502,41,TIKTORIKI,Oh no oh no oh no no no #shorts Crazy Tiktok Challenge by Tiktoriki,2021-06-04T07:15:01Z,25498710,457,303657,44770,2021-06-09T14:37:06.105834
2503,42,Little Big,LITTLE BIG - EVERYBODY (Little Big Are Back) (Official Music Video),2021-06-04T10:00:11Z,4391667,17164,280328,26411,2021-06-09T14:37:06.105834
2504,43,BeckyGVEVO,"Becky G, El Alfa - Fulanito (Official Video)",2021-06-04T04:00:11Z,5058284,11567,229589,5325,2021-06-09T14:37:06.105834
2505,44,SHOWTIME Sports,Mayweather vs. Paul: Post-Fight Press Conference | SHOWTIME PPV,2021-06-07T04:57:50Z,2609378,3639,38982,1825,2021-06-09T14:37:06.105834
2506,45,America's Got Talent,10-Year-Old Peter Rosalita SHOCKS The Judges With &quot;All By Myself&quot; - America&#39;s Got Talent 2021,2021-06-02T00:16:11Z,4228278,7550,98573,1353,2021-06-09T14:37:06.105834
2507,46,dednahype,Dad and Son.Real friendship?.Dednahype show #shorts,2021-06-06T23:44:27Z,12228502,4855,675678,21055,2021-06-09T14:37:06.105834
2508,47,Fight Hub TV,FLOYD MAYWEATHER VS LOGAN PAUL - FULL WEIGH IN AND FACE OFF VIDEO,2021-06-05T22:11:55Z,2814205,10186,33215,2388,2021-06-09T14:37:06.105834
2509,48,•Rxsalëë•łoves•Beę’s•,OMGOMGNGJEBAVBANSVDVSBSBSV (I get too excited for these things ;v;),2021-06-09T02:18:56Z,2005802,52892,436489,15244,2021-06-09T14:37:06.105834
2510,49,Jaiden Animations,JaidenAnimations the Anime,2021-06-06T18:03:15Z,3610752,75528,526517,3301,2021-06-09T14:37:06.105834
2511,0,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,12793485,431679,1574815,14130,2021-06-09T20:37:06.876988
2512,1,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,14511959,25058,131726,19868,2021-06-09T20:37:06.876988
2513,2,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,4701133,46889,492267,7313,2021-06-09T20:37:06.876988
2514,3,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser01,2021-06-06T14:59:57Z,8559354,60255,582679,7156,2021-06-09T20:37:06.876988
2515,4,Coldplay,Coldplay - Higher Power (Official Video),2021-06-08T16:00:12Z,1531775,10770,125142,1541,2021-06-09T20:37:06.876988
2516,5,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,3131719,11725,131786,957,2021-06-09T20:37:06.876988
2517,6,J Balvin,"OTRO FILI - J BALVIN, JAY WHEELER (OFFICIAL TRAILER)",2021-06-08T15:00:24Z,512906,1779,37423,660,2021-06-09T20:37:06.876988
2518,7,FORMULA 1,Race Highlights | 2021 Azerbaijan Grand Prix,2021-06-06T15:10:16Z,8060087,13849,184932,2350,2021-06-09T20:37:06.876988
2519,8,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser02,2021-06-07T14:59:58Z,6726476,56931,575569,7864,2021-06-09T20:37:06.876988
2520,9,dednahype,Monster vs Dad. Dednahype show #shorts,2021-06-08T07:00:53Z,21745469,4017,783185,32894,2021-06-09T20:37:06.876988
2521,10,TheGrefg,MI NUEVO PC - TheGrefg,2021-06-06T19:34:53Z,3247210,17120,357042,4751,2021-06-09T20:37:06.876988
2522,11,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,36451580,150902,2415793,79333,2021-06-09T20:37:06.876988
2523,12,Tom Simons,I Bought A Water Park,2021-06-08T20:55:29Z,3460512,28300,550664,2077,2021-06-09T20:37:06.876988
2524,13,AnthonyPadilla,I spent a day with DREAM,2021-06-08T19:58:49Z,2249860,19756,306566,3327,2021-06-09T20:37:06.876988
2525,14,Vogue,Selena Gomez  Breaks Down 15 Looks From 2007 to Now | Life in Looks | Vogue,2021-06-08T16:00:04Z,2186825,8429,171755,1201,2021-06-09T20:37:06.876988
2526,15,King Leechy,Logan Paul vs. Floyd Mayweather Reaction/Commentary | THIS WAS DISRESPECTFUL!!!,2021-06-09T06:59:57Z,2929927,4246,27554,6660,2021-06-09T20:37:06.876988
2527,16,FaKe_dude77,Reacting to Mask (Official Music Video) by Dream!,2021-06-09T18:48:10Z,2578705,65669,492868,24787,2021-06-09T20:37:06.876988
2528,17,Awesome Alex 5.0,FORTNITE SEASON 7 IS HERE!! PART 1.,2021-06-08T06:22:07Z,1709647,4425,68084,1876,2021-06-09T20:37:06.876988
2529,18,JupiterPlayz,Fortnite Season 7 Trailer but with Season 4 Trailer Music,2021-06-09T20:32:13Z,4983373,23421,205282,6382,2021-06-09T20:37:06.876988
2530,19,OhhMyJustinn,"Justin Bieber - PEACHES ft. Usher, Daniel Caesar, Ludacris, Snoop Dogg, Giveon",2021-06-08T06:56:48Z,2235861,16235,219665,3168,2021-06-09T20:37:06.876988
2531,20,doominator gaming,FORTNITE SEASON 7! EVERYTHING YOU DID NOT KNOW,2021-06-08T12:00:10Z,1454002,4439,62391,1180,2021-06-09T20:37:06.876988
2532,21,Fortnite Fun TV,Turn into egg - Tutorial #Shorts,2021-05-23T19:29:35Z,71773323,1557,2437755,74436,2021-06-09T20:37:06.876988
2533,22,ItsOwen,kid shoots dad after he takes PS5..,2021-06-09T20:23:57Z,1410373,2342,46212,1501,2021-06-09T20:37:06.876988
2534,23,Lachlan,Welcome to Fortnite Season 7! (Best Season Ever),2021-06-08T15:29:47Z,1407062,3075,63671,1194,2021-06-09T20:37:06.876988
2535,24,Fresh,SEASON 7 IS INSANE!,2021-06-08T12:47:30Z,1839234,5042,73374,904,2021-06-09T20:37:06.876988
2536,25,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -2 ) || Rachit Rojha,2021-06-06T04:07:00Z,5885748,18293,206345,15130,2021-06-09T20:37:06.876988
2537,26,TheJustin05,NEW FEATURES 1.17 | MINECRAFT BEDROCK,2021-06-09T14:26:22Z,453498,2488,21925,818,2021-06-09T20:37:06.876988
2538,27,zoom,BTS ft. Sakshma Srivastav | Indian Interview | E NOW | Exclusive,2021-06-05T09:00:13Z,7302204,97934,809557,16291,2021-06-09T20:37:06.876988
2539,28,ItsOwen,kid shoots dad after he takes PS5..,2021-06-09T20:23:57Z,2681155,9335,154922,1472,2021-06-09T20:37:06.876988
2540,29,DanTDM Live,Fortnite Season 7 Actually Added This..,2021-06-08T09:40:56Z,590853,2530,23211,399,2021-06-09T20:37:06.876988
2541,30,More SypherPK,Reacting to Fortnite SEASON 7 Trailer! (Battlepass Reaction + Story Trailer),2021-06-08T06:50:00Z,719249,2313,29276,557,2021-06-09T20:37:06.876988
2542,31,Mina Moon,1 minute of Faze Jarvis Training | YouTube VS TikTok,2021-06-08T15:00:01Z,1052479,4507,72328,735,2021-06-09T20:37:06.876988
2543,32,Triggered Insaan,Great Khali&#39;s Instagram is The Funniest - Try Not To Laugh Challenge vs My Sister,2021-06-05T07:00:02Z,9277764,59404,981809,26612,2021-06-09T20:37:06.876988
2544,33,Logan Paul,My Last Words To Floyd Mayweather...,2021-06-06T04:19:19Z,5770210,28517,349546,13366,2021-06-09T20:37:06.876988
2545,34,SecondsOut,Floyd Mayweather&#39;s IMMEDIATE REACTION after exhibition fight vs Logan Paul | Showtime Boxing,2021-06-07T04:17:19Z,2114837,5869,21360,1690,2021-06-09T20:37:06.876988
2546,35,Iliass TiiwTiiw,TiiwTiiw ft MORAD - FRONTERA NADA  ( CLIP OFFICIEL KHOSE ),2021-06-06T12:00:11Z,1879518,5869,117585,3166,2021-06-09T20:37:06.876988
2547,36,WadZee,I Built a DRAGON in Minecraft Hardcore (#44),2021-06-07T20:10:02Z,1394470,16493,138600,767,2021-06-09T20:37:06.876988
2548,37,mau,I Busted 1.17 Minecraft Myths..,2021-06-08T17:00:29Z,420747,754,16792,298,2021-06-09T20:37:06.876988
2549,38,Ali-A,*NEW* SEASON 7 MYTHICS in Fortnite! (BOSSES + MYTHIC LOCATIONS),2021-06-09T18:14:00Z,909981,2230,43147,700,2021-06-09T20:37:06.876988
2550,39,brian david gilbert,MY WEIRD ICE CREAMS: a cooking video,2021-06-08T17:30:08Z,346225,3780,49436,118,2021-06-09T20:37:06.876988
2551,40,merrelltwins,Twin Telepathy Test in Different Rooms! *kinda creepy* - Merrell Twins,2021-06-08T16:00:31Z,316750,2400,25285,228,2021-06-09T20:37:06.876988
2552,41,America's Got Talent,10-Year-Old Peter Rosalita SHOCKS The Judges With &quot;All By Myself&quot; - America&#39;s Got Talent 2021,2021-06-02T00:16:11Z,4316704,7655,100723,1377,2021-06-09T20:37:06.876988
2553,42,Little Big,LITTLE BIG - EVERYBODY (Little Big Are Back) (Official Music Video),2021-06-04T10:00:11Z,4536260,17323,283972,26865,2021-06-09T20:37:06.876988
2554,43,ibxtoycat,ALL 136 Features in Minecraft 1 17 (Caves And Cliffs),2021-06-08T01:41:53Z,557939,2712,25641,451,2021-06-09T20:37:06.876988
2555,44,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,27657184,7166,370578,45181,2021-06-09T20:37:06.876988
2556,0,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,14803639,481702,1700191,18988,2021-06-10T02:37:07.334312
2557,1,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,6694005,56584,598251,11277,2021-06-10T02:37:07.334312
2558,2,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,14809357,25347,133073,20315,2021-06-10T02:37:07.334312
2559,3,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,4406905,14724,164242,1387,2021-06-10T02:37:07.334312
2560,4,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser01,2021-06-06T14:59:57Z,8599428,60282,583703,7202,2021-06-10T02:37:07.334312
2561,5,Coldplay,Coldplay - Higher Power (Official Video),2021-06-08T16:00:12Z,1820582,11063,131125,1688,2021-06-10T02:37:07.334312
2562,6,J Balvin,"OTRO FILI - J BALVIN, JAY WHEELER (OFFICIAL TRAILER)",2021-06-08T15:00:24Z,588404,1850,40539,748,2021-06-10T02:37:07.334312
2563,7,FORMULA 1,Race Highlights | 2021 Azerbaijan Grand Prix,2021-06-06T15:10:16Z,8130854,13881,185592,2369,2021-06-10T02:37:07.334312
2564,8,dednahype,Monster vs Dad. Dednahype show #shorts,2021-06-08T07:00:53Z,24527507,4696,884678,38758,2021-06-10T02:37:07.334312
2565,9,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,37029888,151753,2427159,80477,2021-06-10T02:37:07.334312
2566,10,Tom Simons,I Bought A Water Park,2021-06-08T20:55:29Z,3951825,29475,571071,2652,2021-06-10T02:37:07.334312
2567,11,AnthonyPadilla,I spent a day with DREAM,2021-06-08T19:58:49Z,2496182,20355,317707,3876,2021-06-10T02:37:07.334312
2568,12,TheMasterForever,Dream mask (clean),2021-06-09T02:29:14Z,3064366,84071,516622,34165,2021-06-10T02:37:07.334312
2569,13,Entertainment Tonight,Logan Paul vs Floyd Mayweather Fight HIGHLIGHTS,2021-06-07T17:21:55Z,3104208,4425,28590,6932,2021-06-10T02:37:07.334312
2570,14,Vogue,Selena Gomez  Breaks Down 15 Looks From 2007 to Now | Life in Looks | Vogue,2021-06-08T16:00:04Z,2483444,8774,183536,1319,2021-06-10T02:37:07.334312
2571,15,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser02,2021-06-07T14:59:58Z,6777386,56950,577412,7924,2021-06-10T02:37:07.334312
2572,16,Btfun,*New* Fortnite season 7 LIVE!,2021-06-08T11:44:46Z,5160374,23638,206467,6593,2021-06-10T02:37:07.334312
2573,17,Awesome Alex 5.0,FORTNITE SEASON 7 IS HERE!! PART 1.,2021-06-08T06:22:07Z,1749784,4466,68404,1924,2021-06-10T02:37:07.334312
2574,18,Fortnite Fun TV,Turn into egg - Tutorial #Shorts,2021-05-23T19:29:35Z,72823723,1577,2471851,76326,2021-06-10T02:37:07.334312
2575,19,doominator gaming,FORTNITE SEASON 7! EVERYTHING YOU DID NOT KNOW,2021-06-08T12:00:10Z,1487101,4479,62827,1210,2021-06-10T02:37:07.334312
2576,20,Lachlan,Welcome to Fortnite Season 7! (Best Season Ever),2021-06-08T15:29:47Z,1489853,3137,64840,1289,2021-06-10T02:37:07.334312
2577,21,ItsOwen,kid shoots dad after he takes PS5..,2021-06-09T20:23:57Z,1471669,2381,47087,1560,2021-06-10T02:37:07.334312
2578,22,jackfrags,Battlefield 2042 Gameplay Details and More!,2021-06-09T15:30:46Z,1138189,11451,84285,1770,2021-06-10T02:37:07.334312
2579,23,zoom,BTS ft. Sakshma Srivastav | Indian Interview | E NOW | Exclusive,2021-06-05T09:00:13Z,7352566,98391,811897,16495,2021-06-10T02:37:07.334312
2580,24,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -2 ) || Rachit Rojha,2021-06-06T04:07:00Z,5907914,18054,207177,15265,2021-06-10T02:37:07.334312
2581,25,ItsOwen,kid shoots dad after he takes PS5..,2021-06-09T20:23:57Z,3127688,9746,164867,1696,2021-06-10T02:37:07.334312
2582,26,Fresh,SEASON 7 IS INSANE!,2021-06-08T12:47:30Z,1901845,5108,74207,943,2021-06-10T02:37:07.334312
2583,27,Donut Media,The Next Money Pit Project Car Revealed,2021-06-09T16:00:32Z,598379,5198,55143,795,2021-06-10T02:37:07.334312
2584,28,Triggered Insaan,Great Khali&#39;s Instagram is The Funniest - Try Not To Laugh Challenge vs My Sister,2021-06-05T07:00:02Z,9307646,59449,983057,26720,2021-06-10T02:37:07.334312
2585,29,TheJustin05,NEW FEATURES 1.17 | MINECRAFT BEDROCK,2021-06-09T14:26:22Z,482966,2529,22444,863,2021-06-10T02:37:07.334312
2586,30,Mina Moon,1 minute of Faze Jarvis Training | YouTube VS TikTok,2021-06-08T15:00:01Z,1179948,4758,77014,824,2021-06-10T02:37:07.334312
2587,31,DanTDM Live,Fortnite Season 7 Actually Added This..,2021-06-08T09:40:56Z,630409,2587,23773,426,2021-06-10T02:37:07.334312
2588,32,Iliass TiiwTiiw,TiiwTiiw ft MORAD - FRONTERA NADA  ( CLIP OFFICIEL KHOSE ),2021-06-06T12:00:11Z,2006503,5887,120628,3287,2021-06-10T02:37:07.334312
2589,33,More SypherPK,Reacting to Fortnite SEASON 7 Trailer! (Battlepass Reaction + Story Trailer),2021-06-08T06:50:00Z,738249,2330,29618,569,2021-06-10T02:37:07.334312
2590,34,SecondsOut,Floyd Mayweather&#39;s IMMEDIATE REACTION after exhibition fight vs Logan Paul | Showtime Boxing,2021-06-07T04:17:19Z,2122574,5832,21408,1696,2021-06-10T02:37:07.334312
2591,35,Heavy Spoilers,LOKI Episode 1 Breakdown &amp; Ending Explained Spoiler Review | Marvel Easter Eggs &amp; Things You Missed,2021-06-09T08:31:54Z,231518,1904,10705,288,2021-06-10T02:37:07.334312
2592,36,mau,I Busted 1.17 Minecraft Myths..,2021-06-08T17:00:29Z,452043,789,17439,330,2021-06-10T02:37:07.334312
2593,37,Logan Paul,My Last Words To Floyd Mayweather...,2021-06-06T04:19:19Z,5799764,28625,350324,13495,2021-06-10T02:37:07.334312
2594,38,TheGrefg,MI NUEVO PC - TheGrefg,2021-06-06T19:34:53Z,3310809,17231,360799,4846,2021-06-10T02:37:07.334312
2595,39,merrelltwins,Twin Telepathy Test in Different Rooms! *kinda creepy* - Merrell Twins,2021-06-08T16:00:31Z,340935,2458,26281,254,2021-06-10T02:37:07.334312
2596,40,America's Got Talent,10-Year-Old Peter Rosalita SHOCKS The Judges With &quot;All By Myself&quot; - America&#39;s Got Talent 2021,2021-06-02T00:16:11Z,4374671,7696,102337,1404,2021-06-10T02:37:07.334312
2597,41,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,27808896,7214,373255,45538,2021-06-10T02:37:07.334312
2598,42,boburnham,Welcome to the Internet - Bo Burnham (from &quot;INSIDE&quot;),2021-06-04T15:00:32Z,5948178,25843,432775,1900,2021-06-10T02:37:07.334312
2599,43,Tea Tairovic,TEA TAIROVIC -  HAJDE (OFFICIAL VIDE0 2021),2021-05-21T14:00:03Z,9218986,3947,86001,4103,2021-06-10T02:37:07.334312
2600,44,1Rod1ReelFishing,FISH LOVE THIS SECRET BAIT!!! #shorts,2021-05-25T23:32:08Z,8337487,5173,259167,11492,2021-06-10T02:37:07.334312
2601,0,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,19067010,554682,1816043,23940,2021-06-10T08:37:07.661826
2602,1,Arash Prime,Battlefield 2042.EXE Reveal Meme Trailer | Battlefield.exe,2021-06-10T07:36:50Z,7921665,61789,661018,13975,2021-06-10T08:37:07.661826
2603,2,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,15041894,25522,134014,20614,2021-06-10T08:37:07.661826
2604,3,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,5784102,17420,202584,1815,2021-06-10T08:37:07.661826
2605,4,Coldplay,Coldplay - Higher Power (Official Video),2021-06-08T16:00:12Z,2021724,11248,135162,1792,2021-06-10T08:37:07.661826
2606,5,J Balvin,"OTRO FILI - J BALVIN, JAY WHEELER (OFFICIAL TRAILER)",2021-06-08T15:00:24Z,647359,1898,41950,789,2021-06-10T08:37:07.661826
2607,6,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser01,2021-06-06T14:59:57Z,8657136,60318,584861,7260,2021-06-10T08:37:07.661826
2608,7,dednahype,Monster vs Dad. Dednahype show #shorts,2021-06-08T07:00:53Z,28044238,5368,966498,44625,2021-06-10T08:37:07.661826
2609,8,FORMULA 1,Race Highlights | 2021 Azerbaijan Grand Prix,2021-06-06T15:10:16Z,8184408,13917,186216,2380,2021-06-10T08:37:07.661826
2610,9,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,37434487,152466,2435843,81267,2021-06-10T08:37:07.661826
2611,10,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,2021-06-10T00:00:17Z,796081,8917,125124,2583,2021-06-10T08:37:07.661826
2612,11,Tom Simons,I Bought A Water Park,2021-06-08T20:55:29Z,4274023,30234,590368,3061,2021-06-10T08:37:07.661826
2613,12,AnthonyPadilla,I spent a day with DREAM,2021-06-08T19:58:49Z,2696527,21098,329421,4365,2021-06-10T08:37:07.661826
2614,13,TheMasterForever,Dream mask (clean),2021-06-09T02:29:14Z,3485040,99152,531856,42596,2021-06-10T08:37:07.661826
2615,14,ZHC Crafts,"Best Sprinkle Art Wins $5,000 Challenge! | ZHC Crafts",2021-06-08T17:42:14Z,2593658,15501,108748,1527,2021-06-10T08:37:07.661826
2616,15,Fortnite,Fortnite Chapter 2 - Season 7 Battle Pass Trailer,2021-06-08T06:00:13Z,5246697,23812,207226,6703,2021-06-10T08:37:07.661826
2617,16,Fortnite,Chapter 2 Season 7 - Battle Stars and the New Battle Pass,2021-06-08T06:00:08Z,1772389,4484,68594,1954,2021-06-10T08:37:07.661826
2618,17,Vogue,Selena Gomez  Breaks Down 15 Looks From 2007 to Now | Life in Looks | Vogue,2021-06-08T16:00:04Z,2720631,9092,194501,1441,2021-06-10T08:37:07.661826
2619,18,Entertainment Tonight,Logan Paul vs Floyd Mayweather Fight HIGHLIGHTS,2021-06-07T17:21:55Z,3234723,4545,29285,7137,2021-06-10T08:37:07.661826
2620,19,doominator gaming,FORTNITE SEASON 7! EVERYTHING YOU DID NOT KNOW,2021-06-08T12:00:10Z,1504956,4510,63097,1227,2021-06-10T08:37:07.661826
2621,20,Fortnite Fun TV,Turn into egg - Tutorial #Shorts,2021-05-23T19:29:35Z,74588962,1575,2508425,79242,2021-06-10T08:37:07.661826
